,,,,NFL Fantasy Football Stats - 2021/2022 Season Actuals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,© FantasyCube.com,,
C. Reynolds,RB,Det,6,,,400,-,400,345,-,345,343,-,343,0%,5,,0,0,0,0,0,0,0,0,55,230,0,11,8,7,52,0,3,0,0,0,0,0,28,5.6,
J. Flacco,QB,NYJ,10,,,305,-,305,340,-,340,379,-,379,1%,2,,27,15,338,3,0,0,2,14,2,3,0,1,0,0,0,0,0,0,0,0,1,1,24,11.9,
A. Wesley,WR,Ari,13,Q,,400,-,400,367,-,367,373,-,373,0%,15,,0,0,0,0,0,0,0,0,0,0,0,0,32,19,208,3,9,0,0,0,0,0,39,2.6,
T. Tremble,TE,Car,13,,,287,-,287,281,-,281,281,-,281,1%,16,,0,0,0,0,0,0,0,0,3,11,1,1,35,20,180,1,10,21,0,1,0,0,33,2.1,
J. Graham,TE,Chi,14,NA,,350,-,350,400,-,400,400,-,400,0%,15,,0,0,0,0,0,0,0,0,0,0,0,0,23,14,167,3,10,0,0,1,0,0,37,2.4,
T. Williams,RB,Ind,14,,,400,,400,400,,400,400,-,400,0%,13,,0,0,0,0,0,0,0,0,35,185,1,8,12,9,84,0,4,0,0,0,1,0,33,2.5,
H. Hurst,TE,Cin,10,,,198,,198,179,,179,176,-,176,12%,13,,0,0,0,0,0,0,0,0,0,0,0,0,31,26,221,3,11,0,0,0,3,1,38,2.9,
L. Humphrey,WR,NE,10,,,400,,400,400,,400,400,-,400,0%,10,,0,0,0,0,0,0,0,0,0,0,0,0,18,13,249,2,9,0,0,0,0,0,37,3.7,
K. Vaughn,RB,TB,11,,,400,,400,241,,241,250,-,250,1%,12,,0,0,0,0,0,0,0,0,36,180,2,9,8,4,26,0,1,15,0,0,0,0,33,2.7,
N. Foles,QB,Ind,14,,,400,,400,400,,400,400,-,400,0%,1,,24,11,250,1,0,0,4,14,4,8,0,1,0,0,0,0,0,0,0,1,1,0,17,16.8,
B. Zylstra,WR,Car,13,,,400,,400,400,,400,400,-,400,0%,13,,0,1,0,0,0,0,0,0,0,0,0,0,25,18,250,1,10,0,0,0,0,0,31,2.4,
J. Deguara,TE,GB,14,,,400,,400,326,,326,332,-,332,0%,16,,0,0,0,0,0,0,0,0,0,0,0,0,33,25,245,2,9,0,0,0,0,0,37,2.3,
K. Nwangwu,RB,Min,7,,,400,,400,315,,315,327,-,327,1%,11,,0,0,0,0,0,0,0,0,13,61,0,3,5,4,9,0,0,579,2,0,0,0,19,1.7,
B. Jordan,TE,Hou,6,,,248,,248,193,,193,193,-,193,3%,9,,0,0,0,0,0,0,0,0,0,0,0,0,28,20,178,3,10,0,0,0,0,0,36,4.0,
K. Rudolph,TE,TB,11,,,400,,400,250,,250,251,-,251,2%,16,,0,0,0,0,0,0,0,0,0,0,0,0,39,26,257,1,12,0,0,1,0,0,34,2.1,
M. Pruitt,TE,Atl,14,,,400,,400,400,,400,400,-,400,0%,16,,0,0,0,0,0,0,0,0,0,0,0,0,18,14,145,3,10,0,0,1,0,0,35,2.2,
A. Williams,RB,Atl,14,,,400,,400,400,,400,400,-,400,0%,15,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,643,0,0,0,0,0,0.0,
S. Ahmed,RB,Mia,11,,,400,,400,280,,280,284,-,284,0%,12,,0,0,0,0,0,0,0,0,54,149,0,8,19,12,117,0,4,0,0,0,0,0,27,2.2,
M. Rudolph,QB,Pit,9,,,400,,400,400,,400,400,-,400,0%,2,,35,23,277,1,1,0,0,16,5,53,0,3,0,0,0,0,0,0,0,0,0,0,19,9.7,
L. Thomas,TE,Was,14,Q,,283,,283,170,,170,175,-,175,10%,6,,0,0,0,0,0,0,0,0,0,0,0,0,25,18,196,3,10,0,0,0,1,1,36,5.9,
C. Moore,WR,Hou,6,,,400,,400,400,,400,400,-,400,0%,12,,0,0,0,0,0,0,0,0,0,0,0,0,22,21,227,2,6,0,0,0,0,0,35,2.9,
R. Freeman,RB,Hou,6,,,400,,400,399,,399,395,-,395,0%,15,,0,0,0,0,0,0,0,0,56,169,0,8,16,10,77,0,4,0,0,0,0,0,25,1.6,
C. Grayson Jr.,WR,TB,11,IR,,400,,400,400,,400,400,-,400,0%,5,,0,0,0,0,0,0,0,0,1,14,0,1,12,10,212,2,8,7,0,0,0,0,35,6.9,
Q. Cephus,WR,Det,6,,,295,,295,272,,272,268,-,268,0%,5,,0,0,0,0,0,0,0,0,0,0,0,0,22,15,204,2,9,0,0,1,0,0,34,6.9,
J. Bates,TE,Was,14,Q,,400,,400,309,,309,316,-,316,0%,17,,0,0,0,0,0,0,0,0,0,0,0,0,25,20,249,1,11,0,0,0,1,0,31,1.8,
R. Tonyan,TE,GB,14,Q,,162,,162,145,,145,154,-,154,26%,8,,0,0,0,0,0,0,0,0,0,0,0,0,29,18,204,2,10,0,0,0,0,0,32,4.1,
T. Austin,WR,Buf,7,NA,,400,,400,400,,400,400,-,400,0%,13,,0,0,0,0,0,0,0,0,3,21,0,1,37,24,213,1,11,3,0,0,0,1,27,2.1,
M. Turner,WR,SF,9,,,400,,400,400,,400,400,-,400,0%,14,,0,0,0,0,0,0,0,0,0,0,0,0,16,12,149,3,8,0,0,0,0,0,33,2.4,
T. Sermon,RB,SF,9,,,215,,215,214,,214,218,-,218,4%,9,,0,0,0,0,0,0,0,0,41,167,1,9,4,3,26,0,1,0,0,0,0,0,25,2.8,
E. Benjamin,RB,Ari,13,,,187,,187,229,,229,233,-,233,4%,9,,0,0,0,0,0,0,0,0,34,118,1,4,7,6,42,0,4,162,0,0,0,0,22,2.4,
G. Olszewski,WR,Pit,9,,,400,,400,400,,400,400,-,400,0%,16,,0,0,0,0,0,0,0,0,1,9,0,0,3,2,31,0,2,725,0,0,0,0,4,0.3,
W. Dissly,TE,Sea,11,,,400,,400,354,,354,357,-,357,0%,15,,0,0,0,0,0,0,0,0,0,0,0,0,26,21,231,1,11,0,0,0,1,0,29,1.9,
T. Sharpe,WR,Chi,14,Q,,400,,400,400,,400,400,-,400,0%,15,,0,0,0,0,0,0,0,0,0,0,0,0,37,25,230,0,14,0,0,0,0,0,23,1.5,
A. Wilson,WR,Min,7,NA,,400,,400,400,,400,400,-,400,0%,14,,0,1,0,0,0,0,1,0,4,17,0,1,39,25,213,0,10,2,0,0,0,0,23,1.6,
J. O'Shaughnessy,TE,Chi,14,,,342,,342,400,,400,400,-,400,0%,7,,0,0,0,0,0,0,0,0,0,0,0,0,34,24,244,0,10,0,0,1,0,0,26,3.8,
S. Anderson,TE,Ari,13,,,400,,400,400,,400,400,-,400,0%,17,,0,0,0,0,0,0,0,0,0,0,0,0,19,16,165,1,9,0,0,0,0,0,23,1.3,
I. Ford,WR,Ind,14,NA,,400,,400,400,,400,400,-,400,0%,13,,0,0,0,0,0,0,0,0,0,0,0,0,17,12,161,2,7,0,0,0,0,0,28,2.2,
K. Hinton,WR,Den,9,,,400,,400,400,,400,400,-,400,0%,16,,1,0,1,0,0,0,0,0,0,0,0,0,23,15,175,1,10,24,0,0,0,0,24,1.5,
T. Kroft,TE,SF,9,,,400,,400,400,,400,400,-,400,0%,9,,0,0,0,0,0,0,0,0,0,0,0,0,25,16,173,1,9,0,0,0,0,0,23,2.6,
J. McKinnon,RB,KC,8,,,281,,281,400,,400,400,-,400,3%,13,,0,0,0,0,0,0,0,0,12,62,0,2,20,13,107,1,6,0,0,0,0,0,23,1.8,
B. Allen,QB,Cin,10,,,400,,400,400,,400,400,-,400,0%,6,,17,17,149,2,0,0,4,5,7,-1,0,1,0,0,0,0,0,0,0,0,1,0,14,2.3,
M. Williams,TE,Ari,13,Q,,327,,327,400,,400,400,-,400,0%,5,,0,0,0,0,0,0,0,0,0,0,0,0,17,16,193,1,9,0,0,0,0,0,25,5.1,
D. Chark Jr.,WR,Det,6,,,161,,161,400,,400,400,-,400,27%,4,,0,0,0,0,0,0,0,0,0,0,0,0,22,7,154,2,7,0,0,0,0,0,27,6.9,
I. Book,QB,NO,14,,,400,,400,400,,400,400,-,400,0%,1,,12,8,135,0,2,1,8,5,3,6,0,1,0,0,0,0,0,0,0,0,0,0,4,4.0,
T. Montgomery,WR,NE,10,Q,,400,,400,400,,400,400,-,400,0%,14,,0,0,0,0,0,0,0,0,15,44,0,2,26,16,95,0,5,59,0,0,0,0,14,1.0,
S. Mannion,QB,Min,7,,,400,,400,400,,400,400,-,400,0%,1,,22,14,189,1,0,0,2,8,2,14,0,2,0,0,0,0,0,0,0,0,0,0,13,13.0,
G. Ward,WR,Phi,7,Q,,400,,400,400,,400,400,-,400,0%,17,,1,1,2,0,0,0,0,0,0,0,0,0,11,7,95,3,4,15,0,0,0,0,28,1.6,
B. Wright,TE,Det,6,,,400,,400,400,,400,400,-,400,0%,10,,0,0,0,0,0,0,0,0,0,0,0,0,17,12,117,2,6,0,0,0,0,0,24,2.4,
M. Johnson,WR,SF,9,,,400,,400,400,,400,400,-,400,0%,7,,0,0,0,0,0,0,0,0,2,-2,0,1,19,9,160,0,7,179,0,0,0,0,16,2.3,
T. Jones Jr.,RB,NO,14,,,400,,400,400,,400,400,-,400,0%,11,,0,0,0,0,0,0,0,0,54,142,0,7,8,5,29,0,2,5,0,0,0,0,17,1.6,
M. Sanu Sr.,WR,Mia,11,,,400,,400,400,,400,400,-,400,0%,8,,0,0,0,0,0,0,0,0,0,0,0,0,24,15,177,0,12,24,0,0,0,0,18,2.2,
J. Proche II,WR,Bal,10,Q,,400,,400,400,,400,400,-,400,1%,14,,0,0,0,0,0,0,0,0,0,0,0,0,20,16,202,0,10,22,0,0,0,0,20,1.4,
I. Smith-Marsette,WR,Min,7,,,400,,400,400,,400,400,-,400,0%,8,,0,0,0,0,0,0,0,0,0,0,0,0,6,5,116,2,4,83,0,0,0,0,24,3.0,
M. Lewis,TE,GB,14,,,400,,400,400,,400,400,-,400,0%,17,,0,0,0,0,0,0,0,0,0,0,0,0,28,23,214,0,10,0,0,0,1,0,21,1.3,
B. Skowronek,WR,LAR,7,,,400,,400,400,,400,400,-,400,0%,14,,0,0,0,0,0,0,0,0,0,0,0,0,20,11,133,0,7,70,0,0,0,0,13,1.0,
K. Hodge,WR,Atl,14,,,400,,400,400,,400,400,-,400,0%,16,,0,0,0,0,0,0,0,0,0,0,0,0,27,13,157,0,7,0,0,1,0,0,18,1.1,
T. Sherfield,WR,Mia,11,,,400,,400,400,,400,400,-,400,0%,17,,0,0,0,0,0,0,0,0,0,0,0,0,20,9,87,1,7,0,0,0,0,0,15,0.9,
O. Howard,TE,Buf,7,,,400,,400,400,,400,400,-,400,1%,17,,0,0,0,0,0,0,0,0,0,0,0,0,21,14,135,1,10,0,0,0,0,0,20,1.1,
J. White,RB,NE,10,NA,,400,,400,400,,400,400,-,400,1%,3,,0,0,0,0,0,0,0,0,10,38,1,4,14,12,94,0,5,0,0,0,0,0,19,6.4,
P. Campbell,WR,Ind,14,,,205,,205,400,,400,400,-,400,4%,6,,0,0,0,0,0,0,0,0,0,0,0,0,20,10,162,1,7,0,0,0,0,0,22,3.7,
J. Jefferson,RB,Det,6,,,400,,400,400,,400,400,-,400,0%,7,,0,0,0,0,0,0,0,0,15,74,2,4,5,4,23,0,2,0,0,0,0,0,22,3.1,
J. Williams,RB,Was,14,,,400,,400,400,,400,400,-,400,0%,5,,0,0,0,0,0,0,0,0,17,79,1,7,6,4,28,0,2,0,0,0,0,0,17,3.3,
L. Rountree III,RB,LAC,8,,,400,,400,400,,400,400,-,400,0%,12,,0,0,0,0,0,0,0,0,36,87,1,5,2,1,-1,0,0,117,0,0,0,0,15,1.2,
M. Brown,RB,NO,14,NA,,400,,400,400,,400,400,-,400,0%,7,,0,0,0,0,0,0,0,0,33,125,1,6,5,3,10,0,0,0,0,0,0,0,20,2.8,
J. Akins,TE,NYG,9,NA,,400,,400,400,,400,400,-,400,0%,13,,0,0,0,0,0,0,0,0,1,3,0,1,33,24,214,0,11,0,0,0,2,2,18,1.4,
Z. Gentry,TE,Pit,9,,,400,,400,400,,400,400,-,400,0%,17,,0,0,0,0,0,0,0,0,0,0,0,0,25,19,167,0,11,0,0,0,0,0,17,1.0,
Q. Ollison,RB,Atl,14,,,400,,400,400,,400,400,-,400,0%,8,,0,0,0,0,0,0,0,0,21,105,1,7,6,4,12,0,1,0,0,0,1,1,16,2.0,
E. Ebron,TE,Pit,9,NA,,400,,400,400,,400,400,-,400,0%,8,,0,0,0,0,0,0,0,0,1,1,1,1,18,12,84,1,6,0,0,0,0,0,21,2.6,
J. Darden,WR,TB,11,,,400,,400,400,,400,400,-,400,0%,9,,0,0,0,0,0,0,0,0,1,11,0,1,12,6,43,0,1,501,0,0,0,0,5,0.6,
B. Perriman,WR,TB,11,Q,,400,,400,400,,400,400,-,400,0%,6,,0,0,0,0,0,0,0,0,1,-3,0,0,18,11,167,1,5,0,0,0,0,0,22,3.7,
J. Smith-Schuster,WR,KC,8,Q,,62,,62,400,,400,400,-,400,95%,5,,0,0,0,0,0,0,0,0,3,9,1,1,28,15,129,0,6,0,0,0,0,0,20,4.0,
D. Eskridge,WR,Sea,11,,,400,,400,400,,400,400,-,400,0%,10,,0,0,0,0,0,0,0,0,4,59,0,2,20,10,64,1,4,54,0,0,0,0,18,1.8,
M. Burton,RB,KC,8,,,400,,400,400,,400,400,-,400,0%,16,,0,0,0,0,0,0,0,0,8,26,1,8,3,3,31,0,2,21,0,0,0,0,12,0.7,
A. Rodgers,WR,GB,14,,,400,,400,400,,400,400,-,400,1%,16,,0,0,0,0,0,0,0,0,1,11,0,1,8,4,45,0,2,365,0,0,0,0,6,0.4,
N. Vannett,TE,NO,14,,,400,,400,400,,400,400,-,400,0%,7,,0,0,0,0,0,0,0,0,0,0,0,0,15,9,133,1,7,0,0,0,0,0,19,2.8,
C. Ham,RB,Min,7,,,400,,400,400,,400,400,-,400,0%,17,,0,0,0,0,0,0,0,0,7,34,0,3,18,17,125,0,6,0,0,0,0,0,16,0.9,
I. Thomas,TE,Car,13,,,400,,400,400,,400,400,-,400,0%,17,,0,0,0,0,0,0,0,0,0,0,0,0,30,18,188,0,6,0,0,0,0,0,19,1.1,
A. Walter,RB,LV,6,,,400,,400,400,,400,400,-,400,0%,4,,0,0,0,0,0,0,0,0,26,101,1,5,3,2,9,0,1,0,0,0,0,0,17,4.3,
N. Brown,WR,Dal,9,Q,,400,,400,400,,400,400,-,400,0%,13,,0,0,0,0,0,0,0,0,0,0,0,0,25,16,184,0,6,0,0,0,0,0,18,1.4,
E. St. Brown,WR,Chi,14,,,400,,400,400,,400,400,-,400,0%,13,,0,0,0,0,0,0,0,0,3,14,0,2,17,9,98,0,6,17,0,0,0,0,11,0.9,
P. Taylor,RB,GB,14,,,400,,400,400,,400,400,-,400,0%,9,,0,0,0,0,0,0,0,0,23,89,1,5,2,2,3,0,1,0,0,0,0,0,15,1.7,
K. Smith,RB,Atl,14,,,400,,400,400,,400,400,-,400,0%,17,,0,0,0,0,0,0,0,0,9,31,0,3,10,9,56,0,3,26,0,0,0,0,9,0.5,
G. Gilbert,QB,LV,6,NA,,400,,400,400,,400,400,-,400,0%,1,,20,11,194,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,7.8,
D. Brown,WR,Was,14,,,304,,304,400,,400,400,-,400,0%,15,,0,0,0,0,0,0,0,0,1,-4,0,0,25,12,165,0,6,0,0,0,0,0,16,1.1,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
